省份,性别,年龄,金额
广东,1,27,40087.12
广东,1,27,40087.12
广东,1,27,40087.12
广东,1,27,40087.12
广东,0,27,40087.12
广东,1,27,40087.12
广东,1,27,40087.12
广东,0,27,40087.12
广东,1,27,40089.12
广东,1,27,40091.12
浙江,1,27,40100
湖北,0,27,40100.26
江苏,0,27,40104.09
河北,1,27,40106
广东,0,27,40124.93
吉林,1,27,40153.37
山西,0,27,40227.77
湖北,1,27,40276.73
云南,0,27,40424.93
安徽,1,27,40487
安徽,1,27,40681.57
湖北,1,27,40800
安徽,1,27,41000
河南,1,27,41010
江苏,0,27,41278
北京,0,27,41581.37
广东,1,27,41600
福建,1,27,42016.01
广东,0,27,42024
上海,0,27,42081.37
江苏,1,27,42219
河北,0,27,42254
江苏,0,27,42572.41
安徽,0,27,43000
辽宁,0,27,43000
上海,0,27,43004
四川,1,27,43029.77
山西,0,27,43087.12
内蒙古,1,27,43106.36
北京,1,27,43326.92
河南,1,27,43383.68
四川,1,27,43554.51
广东,1,27,43694.42
福建,0,27,43717.9
广东,0,27,43730.32
广东,1,27,44000
江苏,1,27,44017.67
河北,1,27,44081.37
广东,1,27,44089.12
福建,1,27,44345
湖北,0,27,44502
北京,0,27,44605.96
黑龙江,0,27,44607.93
湖北,1,27,44867
湖南,1,27,44950
浙江,1,27,45000
四川,0,27,45000
上海,0,27,45000
福建,0,27,45000
江苏,1,27,45001
广东,1,27,45001
广东,1,27,45001
湖南,0,27,45001
吉林,0,27,45002
安徽,0,27,45003
河南,1,27,45003
河南,1,27,45034.23
广东,1,27,45062.21
北京,0,27,45081.37
吉林,0,27,45082.37
湖北,0,27,45100
内蒙古,0,27,45181.37
上海,0,27,45182.81
上海,0,27,45228.44
上海,0,27,45301
河南,1,27,45411.55
江苏,0,27,46000
江苏,1,27,46163.79
上海,1,27,47033.58
北京,1,27,47141.93
山东,0,27,47300
吉林,0,27,47952.22
天津,1,27,48000
河南,1,27,48041.68
湖北,1,27,48300
上海,1,27,48500.38
青海,1,27,48697.01
浙江,1,27,49003
上海,0,27,49135.37
广东,1,27,49547
北京,0,27,50000
江苏,0,27,50000
四川,0,27,50000
江苏,1,27,50000
西藏,1,27,50000
广东,1,27,50000
河北,0,27,50000
浙江,1,27,50000
广西,1,27,50001
北京,0,27,50001
上海,1,27,50001
安徽,0,27,50001
山东,1,27,50003
上海,1,27,50003
山东,1,27,50004
上海,1,27,50004
江苏,0,27,50005
上海,0,27,50007
上海,1,27,50068
重庆,1,27,50081.37
湖北,0,27,50081.37
山东,0,27,50081.37
河南,0,27,50082.37
北京,0,27,50085.37
山东,0,27,50151.28
北京,1,27,50179.67
河北,1,27,50181.37
广东,1,27,50199.44
山东,1,27,50320
上海,0,27,50408.85
河南,0,27,50581.37
湖北,1,27,50725.78
江苏,0,27,51411
山东,1,27,51421.17
广东,1,27,51568.74
贵州,1,27,51582.37
福建,1,27,52016
上海,1,27,52081.37
山东,1,27,52085.37
吉林,1,27,52644.1
广东,0,27,52877.63
河北,1,27,53001
广东,1,27,53010.14
上海,0,27,53056.88
湖北,1,27,53159
湖北,0,27,53274.37
江苏,1,27,53300.57
重庆,0,27,54004
福建,0,27,54016.27
江苏,1,27,54554.7
湖北,0,27,54772.85
山东,0,27,54883.37
广东,0,27,55000
湖北,1,27,55000
广东,0,27,55003
北京,1,27,55005.54
山东,1,27,55006
四川,0,27,55010
广东,1,27,55043.56
北京,1,27,55081.37
北京,0,27,55082.37
四川,0,27,55133.64
江苏,0,27,55165.61
四川,1,27,55210.89
黑龙江,1,27,55212
湖北,0,27,55300
湖南,1,27,55730.17
辽宁,0,27,55970.68
江苏,0,27,56000
湖南,0,27,56016.27
宁夏,0,27,56081.37
浙江,1,27,56081.37
黑龙江,1,27,56418.95
安徽,0,27,56481.37
江苏,0,27,56522.05
浙江,0,27,56900
重庆,0,27,57000
上海,0,27,57042
浙江,1,27,57227.9
江苏,1,27,57354.58
辽宁,0,27,57610.48
广东,0,27,57643.56
广东,1,27,58552
广东,0,27,58581.37
山东,1,27,59081.37
北京,1,27,59243.33
,1,27,59721.82
四川,0,27,59900
河北,0,27,60000
云南,1,27,60000
江苏,0,27,60000
上海,0,27,60000
湖北,1,27,60000
福建,1,27,60000
广东,0,27,60000
北京,0,27,60000
云南,1,27,60000
湖北,0,27,60000
湖北,0,27,60000
河北,0,27,60000
山东,1,27,60001
河北,1,27,60001
北京,1,27,60002
福建,1,27,60002
广西,1,27,60002
四川,0,27,60003
广东,1,27,60004
江苏,1,27,60008
浙江,1,27,60012
辽宁,1,27,60043.56
河南,1,27,60081.36
广西,1,27,60081.37
陕西,1,27,60081.37
辽宁,0,27,60082.37
辽宁,0,27,60082.37
山东,0,27,60083.37
四川,1,27,60121
广东,0,27,60130.68
安徽,1,27,60162.74
河南,1,27,60500
安徽,0,27,60511.02
辽宁,0,27,60600
四川,0,27,60800
江苏,1,27,60888.37
北京,0,27,61000
四川,0,27,61191.78
江苏,0,27,61350
吉林,1,27,62008
江苏,0,27,62063.46
江苏,0,27,62081.37
辽宁,1,27,62286.37
浙江,0,27,62517.5
四川,0,27,62900
江西,0,27,63323.96
上海,0,27,63800.45
江苏,1,27,63913.91
河南,0,27,63974.77
江苏,1,27,64003
贵州,0,27,64447.39
湖南,1,27,64581.37
福建,1,27,64781.88
江苏,1,27,64788.21
北京,1,27,64828.21
北京,0,27,65000
江西,0,27,65000
天津,0,27,65002
北京,1,27,65081.37
湖北,0,27,65302
福建,1,27,65311.76
上海,1,27,65880.14
内蒙古,0,27,65904.37
江苏,1,27,65907.07
山东,0,27,66000
辽宁,1,27,66319.93
上海,1,27,66885.37
广东,0,27,66964.49
广西,1,27,67082.37
上海,0,27,67152.88
北京,0,27,67481.28
江苏,0,27,68023.1
山东,1,27,68081.37
广东,1,27,68124.93
上海,1,27,68144.07
湖北,0,27,68230.97
广东,1,27,68336.37
新疆,1,27,68581.37
广东,1,27,68581.37
江苏,0,27,69000
河南,0,27,69005
四川,0,27,69155.91
吉林,0,27,69885.31
陕西,1,27,70000
江苏,0,27,70000
陕西,1,27,70000
陕西,1,27,70000
江苏,0,27,70000
辽宁,0,27,70000
浙江,1,27,70000
北京,0,27,70000
山东,0,27,70000
江苏,1,27,70000
广东,1,27,70000
山东,0,27,70001
福建,1,27,70001
河南,0,27,70001
山东,0,27,70001
上海,0,27,70002
四川,0,27,70005
北京,0,27,70076.37
北京,1,27,70081.37
广东,0,27,70081.37
湖北,1,27,70081.37
吉林,1,27,70082.37
辽宁,1,27,70123
北京,0,27,70234.25
江苏,1,27,70502
上海,1,27,71041
浙江,1,27,71050
江苏,0,27,71214.71
北京,0,27,71411.78
吉林,0,27,71500
山东,1,27,71508
广东,0,27,72179.5
安徽,0,27,72209.64
山西,0,27,72249.83
山东,1,27,72303
辽宁,0,27,72843.99
浙江,0,27,73001
山东,0,27,73073
河南,1,27,73102.83
云南,1,27,73506.93
广东,0,27,74000
广东,1,27,74103.15
山东,0,27,74261.37
贵州,1,27,74502
浙江,1,27,74813.44
辽宁,0,27,75081.37
江苏,1,27,75167.61
山东,0,27,75202
湖南,0,27,75600
河南,0,27,75946.71
湖北,1,27,76229.51
山西,0,27,76474.15
福建,1,27,76606.82
江苏,0,27,76654.56
山东,1,27,76696.1
江苏,0,27,76801
山东,0,27,76880.23
浙江,0,27,77000
山东,0,27,77384.37
江苏,1,27,77575.68
山东,0,27,78000
江苏,1,27,78515.55
江苏,1,27,78681.37
福建,0,27,79000
河南,1,27,79090.37
江苏,1,27,79361.37
山东,0,27,79812.62
上海,1,27,80000
北京,1,27,80000
江苏,0,27,80000
北京,0,27,80000
山东,0,27,80000
上海,1,27,80001
广西,0,27,80001
江苏,1,27,80002
江苏,0,27,80002
北京,1,27,80003
湖北,1,27,80003
广西,0,27,80006
北京,1,27,80007
江苏,1,27,80015
浙江,1,27,80023
安徽,0,27,80081.37
宁夏,0,27,80081.37
江苏,0,27,80081.37
广东,1,27,80081.37
辽宁,0,27,80081.37
甘肃,1,27,80082.37
福建,0,27,80181.37
广东,0,27,80249.86
河南,0,27,80307.75
辽宁,1,27,80315.62
湖北,1,27,80527.1
辽宁,1,27,80927.34
北京,0,27,81001
浙江,1,27,81042
上海,0,27,81107.01
河北,1,27,81130.68
云南,1,27,81501
辽宁,1,27,81584.37
江苏,1,27,81693
山东,1,27,81862
河南,1,27,82045.38
广东,1,27,82224.63
四川,0,27,82429.77
山东,0,27,82559.37
广东,1,27,83043.68
安徽,0,27,83085
上海,0,27,83288.66
江苏,0,27,83804
江苏,1,27,83981.37
安徽,0,27,83986.31
福建,1,27,84000
广东,1,27,84279.42
黑龙江,0,27,84814.63
广东,1,27,85457.84
山西,1,27,85651.69
辽宁,0,27,86074.1
河北,0,27,86452.88
上海,0,27,86556.89
江苏,1,27,86801
广东,1,27,87372.41
吉林,1,27,87966.51
上海,0,27,88181.22
江苏,1,27,88439.7
河南,0,27,88916.31
上海,0,27,89612.05
福建,0,27,89642.24
辽宁,0,27,90000
上海,0,27,90000
广东,1,27,90001
江西,0,27,90002
四川,1,27,90003
广东,0,27,90004
陕西,1,27,90022.78
北京,1,27,90050
浙江,0,27,90081.37
广东,0,27,90087.12
广东,1,27,90130.68
广东,1,27,90169.49
河北,1,27,90182.37
四川,1,27,90333.98
山东,0,27,90462.74
广东,1,27,91000
天津,1,27,91230.68
江苏,1,27,91530.58
福建,1,27,91680
湖北,0,27,91870
福建,0,27,92000
上海,1,27,92025.87
福建,0,27,92713.72
江苏,0,27,93008.64
浙江,0,27,93132.93
浙江,1,27,94053.44
上海,0,27,94081.37
广西,0,27,94348
广东,0,27,94606
广东,0,27,94642.81
上海,0,27,95001
湖北,0,27,95081.37
湖北,0,27,95501
四川,0,27,95850
山东,1,27,96500
广东,0,27,96542.97
福建,0,27,97396.38
江苏,0,27,98001
内蒙古,1,27,98221.04
上海,1,27,98381.37
安徽,0,27,98381.37
北京,1,27,98481.37
山西,1,27,99100
江苏,0,27,99600
重庆,0,27,99669
北京,1,27,100000
广东,1,27,100000
广东,0,27,100000
湖北,0,27,100000
湖南,1,27,100000
湖北,0,27,100000
广东,0,27,100000
辽宁,1,27,100000
浙江,1,27,100000
河南,1,27,100000
广东,0,27,100000
安徽,1,27,100000
北京,0,27,100000
四川,0,27,100000
安徽,1,27,100001
北京,0,27,100001
北京,1,27,100001
山东,0,27,100001
福建,0,27,100001
江苏,0,27,100002
江西,0,27,100002
北京,0,27,100002
湖北,0,27,100002
内蒙古,0,27,100002
云南,1,27,100002
河北,0,27,100003
安徽,0,27,100004
江苏,0,27,100005
山西,0,27,100014
上海,1,27,100028
北京,1,27,100040.68
山东,0,27,100086.37
广东,1,27,100101
广东,0,27,100165.13
浙江,0,27,100305.75
内蒙古,0,27,100804
江苏,0,27,100813.88
吉林,0,27,100828.23
上海,0,27,101000
广东,1,27,101093.37
吉林,0,27,101302
辽宁,1,27,101439.14
广东,1,27,101813.92
广东,1,27,102000
广东,1,27,102000
河南,1,27,102043.15
北京,1,27,102081.37
福建,1,27,102152.35
广东,0,27,102159.67
广东,0,27,103342.82
,1,27,103481.12
河北,0,27,103600
浙江,1,27,104004
湖北,0,27,105005
上海,1,27,105040
上海,1,27,105100
上海,1,27,105710
黑龙江,0,27,105717.47
青海,0,27,106101.37
广东,0,27,106600
福建,0,27,107300
辽宁,0,27,108000
山西,1,27,108534
广东,0,27,108676
上海,0,27,109602
上海,1,27,109699.46
河南,1,27,109855.72
湖北,1,27,110000
甘肃,1,27,110000
浙江,0,27,110000
天津,0,27,110000
上海,1,27,110000
浙江,0,27,110000
安徽,0,27,110000
北京,1,27,110001
上海,0,27,110003
四川,1,27,110006
上海,0,27,110081.37
江苏,0,27,110081.37
江苏,0,27,110084.37
河北,0,27,110103
重庆,0,27,110211.64
广东,1,27,110276
山东,0,27,111000
安徽,0,27,111800
江苏,1,27,111915.56
广东,1,27,111988.79
湖北,0,27,112281.37
辽宁,1,27,112345.84
辽宁,0,27,113000
安徽,0,27,113264.74
辽宁,0,27,113503
江苏,0,27,113580
北京,1,27,113692.88
广东,0,27,114391.73
湖北,0,27,115000
浙江,1,27,115578
江苏,1,27,115600.14
江苏,1,27,115754.27
北京,0,27,115860.19
江苏,1,27,116003
广东,0,27,116024.41
福建,0,27,116727.31
江苏,0,27,117811.09
陕西,0,27,118000
湖北,0,27,118110.96
福建,1,27,119028.48
江苏,0,27,119882.37
安徽,0,27,119941
黑龙江,0,27,120000
河南,0,27,120000
云南,1,27,120000
山西,0,27,120000
广东,1,27,120001
广东,1,27,120003
北京,0,27,120014
河北,0,27,120020
福建,0,27,120036.58
四川,1,27,120081.37
北京,0,27,120081.37
上海,0,27,120081.37
上海,0,27,120081.37
甘肃,0,27,120081.37
广东,0,27,120157.81
山西,1,27,120400
辽宁,1,27,120412.05
上海,0,27,120431.68
吉林,0,27,120768.82
山东,1,27,120859.57
安徽,1,27,120906
陕西,1,27,121085.37
湖北,0,27,121091.51
安徽,0,27,121452
江苏,0,27,121586.37
福建,0,27,121812.76
上海,0,27,121989.92
江苏,1,27,123173.7
江苏,1,27,124000
浙江,1,27,124220.39
江苏,0,27,124263.56
浙江,1,27,124907.37
吉林,1,27,125003
山东,1,27,125233.83
广东,1,27,125556
四川,1,27,125776
浙江,1,27,126489.37
河南,1,27,126538
湖北,0,27,127000
山西,0,27,127000
黑龙江,1,27,127020
安徽,0,27,127475.67
河北,1,27,127485.56
上海,0,27,127742.37
安徽,1,27,128001
江苏,0,27,128002
浙江,0,27,128181.37
广东,1,27,128551
湖北,0,27,129962.74
黑龙江,0,27,130000
辽宁,1,27,130000
北京,1,27,130000
河南,1,27,130001
广东,0,27,130001
广西,1,27,130006
吉林,0,27,130145.94
江苏,1,27,130689.88
江苏,0,27,131501
河北,0,27,131967.37
江西,0,27,132252
山东,0,27,132300
河南,0,27,132373.55
江苏,0,27,133264.37
江苏,0,27,133530.49
湖北,1,27,134002
吉林,1,27,134006
河南,1,27,134386.69
辽宁,1,27,134897.93
江苏,1,27,135078.02
四川,1,27,135803
上海,0,27,136614.88
吉林,1,27,137082.37
山西,1,27,137212
浙江,1,27,137718.43
北京,0,27,138000
湖北,0,27,138675.81
福建,1,27,139072.58
吉林,0,27,140001
内蒙古,1,27,140004
河南,0,27,140081.37
山东,1,27,140235.25
上海,1,27,140500
上海,0,27,141058.28
广东,1,27,141351.8
江苏,0,27,142007
湖北,1,27,142453.92
河南,0,27,142812.58
江苏,1,27,142891.92
北京,0,27,143001
山西,0,27,143210.61
重庆,1,27,144345.89
广东,0,27,144870.58
广东,0,27,145081.37
内蒙古,1,27,145184
福建,1,27,146068.35
上海,0,27,146522
福建,0,27,147900.1
上海,1,27,147989
陕西,0,27,148515.6
江苏,0,27,148827.13
广东,0,27,149283.14
江西,0,27,149813.05
安徽,1,27,150003
广东,1,27,150004
广东,0,27,150005
山东,1,27,150013
广东,1,27,150018
广东,0,27,150050
黑龙江,0,27,150081.37
广东,0,27,150135.45
重庆,1,27,150668.07
辽宁,0,27,150766.38
安徽,1,27,150879.5
广东,0,27,151017.07
福建,0,27,151127.25
湖北,0,27,151435.07
四川,0,27,151804.66
湖北,1,27,152081.37
江苏,1,27,152099.37
江苏,0,27,152387.37
广西,0,27,154012
浙江,1,27,154684.83
安徽,0,27,155000
湖北,0,27,155001
广东,1,27,155002.63
河南,0,27,155082.37
四川,1,27,156081.37
广东,1,27,156204
广东,1,27,156357.24
广东,0,27,157953.32
江苏,1,27,158021
广东,1,27,158596.1
江苏,1,27,159713.5
安徽,0,27,159955.37
上海,1,27,160000
上海,0,27,160217.42
江苏,1,27,160603
新疆,1,27,161662.74
北京,1,27,163083.37
广东,1,27,163879
吉林,1,27,165026
浙江,1,27,165100
湖南,0,27,165605.66
湖北,1,27,166148
山东,1,27,166181.37
内蒙古,0,27,166700
贵州,1,27,166736.25
浙江,1,27,167083.37
福建,0,27,167378.7
河南,1,27,167454.32
河北,0,27,168000
广东,0,27,168182.62
上海,1,27,168403
山东,1,27,168894
上海,0,27,169224.41
天津,1,27,170000
山东,1,27,170000
北京,1,27,170002
广东,1,27,170370
浙江,0,27,170400
湖北,0,27,170781.37
福建,1,27,170984.37
江苏,1,27,172081.37
内蒙古,0,27,173360.92
上海,0,27,174696.98
广东,0,27,175000
江苏,0,27,175040.68
上海,1,27,175069
内蒙古,0,27,175082.37
四川,0,27,175124.93
河南,1,27,175132.15
湖北,0,27,175152.67
广东,0,27,175162.74
四川,1,27,175585.37
陕西,0,27,176600
河南,1,27,176650.13
山东,1,27,176835.62
北京,1,27,178411.84
北京,0,27,178478.48
陕西,1,27,179040.49
湖北,1,27,180000
河南,0,27,180000
江苏,0,27,180000
辽宁,1,27,180002
广东,1,27,180003
江苏,0,27,180600.37
安徽,1,27,181085.73
广东,0,27,182886.37
山东,0,27,183200
江苏,0,27,183581.92
广东,1,27,183701.85
北京,0,27,184001.37
陕西,1,27,184012.67
北京,1,27,184274.93
广西,0,27,185081.37
安徽,1,27,185093.37
上海,1,27,185328.76
安徽,0,27,185611
浙江,1,27,186234.79
江苏,1,27,186465
安徽,1,27,186500
江苏,1,27,187265.37
黑龙江,1,27,187909.66
湖北,1,27,188279.01
河南,0,27,188801
广东,1,27,189008
上海,0,27,189740.68
广东,0,27,190001
浙江,0,27,190002
湖北,0,27,190139.68
辽宁,0,27,191117.87
陕西,0,27,191171
浙江,1,27,191281
四川,0,27,192000
安徽,0,27,192000
上海,0,27,192381.37
河南,1,27,192847.5
上海,1,27,193732
安徽,0,27,194015.37
北京,0,27,195040.68
上海,0,27,195240.68
上海,1,27,197881.37
广东,1,27,199234
上海,1,27,199511
吉林,0,27,199650
新疆,0,27,200000
山西,0,27,200000
广西,0,27,200000
湖北,0,27,200000
浙江,0,27,200001
浙江,1,27,200001
辽宁,1,27,200001
湖南,1,27,200004
北京,1,27,200004
广西,1,27,200005
江苏,0,27,200010
安徽,1,27,200013
江西,1,27,200015
重庆,0,27,200015
江苏,1,27,200500
北京,0,27,200696.54
广东,1,27,201000
湖北,0,27,202000
辽宁,1,27,202003
上海,0,27,203532.89
河南,0,27,205000
广东,0,27,205079.32
江苏,1,27,205204.98
福建,1,27,206491.51
北京,0,27,209180.37
浙江,0,27,210009
安徽,0,27,210482.37
上海,1,27,211317.09
江苏,0,27,213271.37
广西,0,27,214308.37
重庆,0,27,215325.87
上海,1,27,215656.43
山东,0,27,216118.08
江苏,0,27,216674
安徽,0,27,216882.37
河北,0,27,217082.37
广东,0,27,218799.06
河北,1,27,220000
河南,1,27,220000
四川,0,27,220001
北京,1,27,220003
北京,1,27,220003
上海,1,27,220081.37
北京,0,27,220081.37
青海,0,27,220082.37
福建,0,27,220843.24
江苏,1,27,221024
安徽,0,27,222033.37
浙江,0,27,223640.96
辽宁,1,27,226002
河北,0,27,227000
山东,1,27,227275.37
北京,0,27,227703.5
山西,1,27,228273.5
甘肃,0,27,229120.58
山东,0,27,229133
四川,0,27,229382.12
辽宁,0,27,230000
四川,1,27,230295.12
上海,0,27,232191.86
广西,1,27,233305.75
江苏,1,27,234605.75
广东,1,27,235278.59
湖北,0,27,235808.28
浙江,1,27,237714.88
上海,1,27,238081.37
辽宁,1,27,239500
北京,0,27,240000
广东,1,27,240081.37
安徽,0,27,240082.37
江苏,0,27,240124.93
江苏,1,27,241076.56
江西,0,27,241088.37
江苏,1,27,241500.96
广东,0,27,241920
重庆,1,27,242022.03
云南,0,27,242082.37
吉林,0,27,242100
上海,0,27,243563.47
上海,1,27,245267
四川,0,27,245961
上海,1,27,247937.37
辽宁,1,27,250275.37
吉林,0,27,251084.37
上海,1,27,251246.55
辽宁,1,27,253961.23
广东,0,27,254011
四川,1,27,254636.09
上海,1,27,255081.37
山东,1,27,256384.37
山东,1,27,257002
北京,0,27,257956.88
江苏,1,27,258049
天津,1,27,264813
江苏,0,27,265005
福建,1,27,265044.56
江苏,1,27,266609.37
江苏,0,27,270000
浙江,0,27,270000
上海,1,27,270000
广西,1,27,270012
河北,0,27,270131.68
江苏,1,27,270926.26
河北,0,27,272081.37
广东,0,27,272082.37
河南,0,27,274217.9
黑龙江,1,27,275271
内蒙古,1,27,277085
江苏,0,27,280000.48
黑龙江,1,27,280124.93
江西,0,27,283796.02
湖北,0,27,284625
北京,1,27,285591.37
重庆,0,27,285778.68
四川,1,27,286485.37
安徽,0,27,290082.37
湖北,0,27,291499
北京,0,27,294685.37
北京,1,27,300001
吉林,0,27,300481.37
陕西,0,27,301575.05
广东,1,27,301792.07
河北,0,27,301840.82
四川,1,27,302482.37
河南,1,27,306082.37
北京,0,27,307681.37
上海,0,27,309700
北京,0,27,310000
浙江,1,27,310168.49
广东,1,27,312033.38
上海,0,27,312183.08
上海,0,27,313584.71
上海,0,27,313820.93
海南,1,27,314210.37
四川,1,27,314436.73
山东,0,27,314764.53
广东,0,27,315002
江苏,0,27,318109.08
湖北,0,27,320002
上海,1,27,320203.89
上海,0,27,320505.78
山东,1,27,320900.06
江苏,0,27,321219.81
山东,1,27,322327.23
北京,1,27,322436.08
广东,1,27,322804
四川,0,27,324707
四川,0,27,324974.16
重庆,0,27,326081.37
重庆,0,27,330009
上海,0,27,330348.37
广东,1,27,331840.84
四川,1,27,335072.13
福建,1,27,336816.23
浙江,1,27,340006
山东,0,27,351390.68
安徽,1,27,354009
吉林,0,27,356011
北京,1,27,363252.09
辽宁,1,27,363709
上海,0,27,364571.89
广东,0,27,365002
河北,1,27,367745.6
河北,1,27,369417.41
上海,0,27,370356.11
云南,0,27,374453.62
北京,0,27,375129.61
广东,1,27,380000
吉林,1,27,380351.75
江苏,1,27,380420.88
北京,1,27,381514
四川,1,27,388089
上海,0,27,389865.55
陕西,1,27,390081.37
上海,0,27,394126.93
江苏,0,27,400000
广东,0,27,400435.62
吉林,1,27,401008
广东,0,27,403057.67
辽宁,0,27,403807.62
广东,0,27,405463
内蒙古,1,27,406503
江苏,0,27,410081.37
广东,0,27,410938.5
湖北,1,27,411057.47
江苏,1,27,414401
北京,1,27,420081.37
四川,0,27,420082.37
福建,1,27,421601
广东,1,27,423615.96
广东,1,27,424174.25
上海,0,27,430012
福建,1,27,430081.37
吉林,0,27,431838.63
重庆,0,27,447299
山东,0,27,447648.17
上海,1,27,448265.31
江苏,1,27,449450
江苏,0,27,449681.57
四川,1,27,450019
安徽,0,27,450082.37
北京,1,27,450212.05
四川,0,27,451917.24
辽宁,0,27,453543
陕西,0,27,455405.3
广东,1,27,456377.89
山东,0,27,460008.58
上海,0,27,462807.97
广东,1,27,465766.34
广东,1,27,470361.78
内蒙古,1,27,470619
上海,0,27,473081.37
浙江,1,27,474050.21
上海,1,27,474525.83
辽宁,0,27,475101
江西,1,27,479602.14
北京,0,27,479686.99
河南,1,27,481083.37
北京,0,27,493081.37
广东,1,27,500001
江西,0,27,503764.33
广东,1,27,505900
上海,1,27,510000
江苏,0,27,510212.05
山东,0,27,511398.1
北京,0,27,515710.48
山东,1,27,520085.37
甘肃,1,27,520752.17
吉林,1,27,522179.63
内蒙古,1,27,522658.78
广东,0,27,526611.07
江苏,1,27,534068.5
北京,1,27,540005
河南,1,27,546625.87
四川,1,27,553082.37
浙江,0,27,558833.72
吉林,0,27,568451
江苏,1,27,576532.38
吉林,1,27,582417.48
上海,1,27,587242.99
广东,1,27,587255.61
广东,1,27,601831.98
江苏,1,27,608308.26
广东,1,27,610610.59
广东,0,27,610765.38
湖北,1,27,613441.26
安徽,0,27,620013
江苏,0,27,626600.37
西藏,1,27,635528.76
湖北,0,27,640852.5
安徽,1,27,645525.42
福建,1,27,647093.34
上海,0,27,648949.46
河南,1,27,650063.52
浙江,0,27,654088.63
湖南,1,27,659209.63
上海,0,27,664783.21
上海,0,27,668081.37
江西,1,27,676259.76
陕西,1,27,680000
浙江,1,27,694013
江苏,0,27,703569.1
北京,0,27,712101.37
重庆,1,27,720288.37
湖北,0,27,744007.04
上海,0,27,751849.48
北京,0,27,796982.57
江苏,0,27,800000
浙江,0,27,813015.62
山东,1,27,829695
江苏,0,27,840090
上海,0,27,848986.78
湖北,0,27,860501
广东,0,27,864203.79
吉林,1,27,870763.57
安徽,1,27,889169.37
山东,0,27,890252.88
北京,0,27,895553.15
云南,0,27,897098.76
上海,0,27,907941.38
江苏,0,27,952685.32
广东,1,27,953445.14
