,MOBILEAREA,性别,年龄,金额,谷歌地图经度,谷歌地图纬度
12629,浙江 宁波市,男,43,180000,121.55027290000001,29.87383361
26259,广东 梅州市,男,29,180000,116.1226415,24.28839957
32120,广东 东莞市,女,28,180000,113.75180309999999,23.02066519
3734,辽宁 大连市,女,29,179998,121.6147485,38.913680299999996
27013,广东 广州市,男,34,179983,113.26435,23.12906597
13568,河南 郑州市,男,47,179810,113.62491840000001,34.74723141
33358,山西 吕梁市,男,32,179801,111.1416297,37.51942361
43665,北京,男,32,179763,116.4071592,39.90467168
37750,安徽 合肥市,男,32,179750,117.2290159,31.82052309
42154,吉林 四平市,男,42,179701,124.35030159999998,43.16655412
3735,辽宁 大连市,男,40,179681,121.6147485,38.913680299999996
5806,福建 泉州市,男,31,179681,118.6758514,24.87388355
9367,湖北 武汉市,男,35,179604,114.30523059999999,30.59274732
43666,北京,女,32,179524,116.4071592,39.90467168
963,陕西 西安市,男,24,179483,108.9398472,34.34120165
9368,湖北 武汉市,男,26,179446,114.30523059999999,30.59274732
33587,山东 青岛市,女,37,179367,120.3829588,36.06625251
20375,江苏 常州市,男,34,179164,119.973629,31.81068471
21331,江苏 南京市,女,41,179081,118.7964668,32.05838984
964,陕西 西安市,男,27,179040,108.9398472,34.34120165
34979,山东 淄博市,男,41,179038,118.0547879,36.81305671
965,陕西 西安市,女,28,179002,108.9398472,34.34120165
19425,江苏 无锡市,男,29,179000,120.31236940000001,31.49095473
49065,上海,男,28,179000,121.47369990000001,31.23039505
17510,江西 南昌市,女,25,179000,115.85793819999999,28.68201581
49066,上海,女,26,178887,121.47369990000001,31.23039505
32759,山西 运城市,女,43,178700,111.00696709999998,35.02626108
41597,吉林 长春市,女,35,178688,125.32353710000001,43.81604546
8449,湖北 黄石市,男,42,178539,115.0389078,30.19940602
37751,安徽 合肥市,男,42,178528,117.2290159,31.82052309
18059,江苏 镇江市,男,34,178511,119.42499550000001,32.18960195
43667,北京,女,27,178478,116.4071592,39.90467168
43668,北京,男,27,178412,116.4071592,39.90467168
49067,上海,男,25,178389,121.47369990000001,31.23039505
5030,福建 福州市,女,29,178277,119.29645990000002,26.07417345
43669,北京,男,28,178187,116.4071592,39.90467168
361,黑龙江 哈尔滨市,女,57,178181,126.5358233,45.80217361
21332,江苏 南京市,男,33,178025,118.7964668,32.05838984
5031,福建 福州市,女,62,178006,119.29645990000002,26.07417345
22833,广西 防城港市,女,31,178000,108.35470749999999,21.68712454
35360,山东 济南市,女,32,177900,116.9948952,36.66526101
5591,福建 漳州市,女,26,177892,117.64724070000001,24.51342733
18335,江苏 苏州市,男,33,177790,120.58319009999998,31.29832743
43670,北京,男,38,177693,116.4071592,39.90467168
9369,湖北 武汉市,男,38,177653,114.30523059999999,30.59274732
33588,山东 青岛市,女,29,177507,120.3829588,36.06625251
43671,北京,男,34,177503,116.4071592,39.90467168
49068,上海,女,30,177488,121.47369990000001,31.23039505
38398,安徽 六安市,男,28,177326,116.52324509999998,31.73490004
5032,福建 福州市,女,34,177263,119.29645990000002,26.07417345
39983,四川 成都市,男,29,177181,104.064766,30.57016295
43672,北京,女,29,177174,116.4071592,39.90467168
27014,广东 广州市,女,40,177144,113.26435,23.12906597
24620,广东 深圳市,男,26,177100,114.0595443,22.54283882
36545,山东 东营市,女,34,177081,118.67464129999999,37.43362759
23813,广西 北海市,男,26,177078,109.1200612,21.48117791
16707,河北 唐山市,男,34,177013,118.1806146,39.63040279
43673,北京,男,34,177008,116.4071592,39.90467168
13569,河南 郑州市,男,29,177003,113.62491840000001,34.74723141
32121,广东 东莞市,男,26,177001,113.75180309999999,23.02066519
966,陕西 西安市,男,33,176889,108.9398472,34.34120165
49069,上海,男,29,176880,121.47369990000001,31.23039505
12630,浙江 宁波市,女,51,176872,121.55027290000001,29.87383361
49070,上海,女,32,176859,121.47369990000001,31.23039505
33589,山东 青岛市,男,27,176836,120.3829588,36.06625251
24621,广东 深圳市,男,33,176775,114.0595443,22.54283882
13570,河南 郑州市,男,27,176650,113.62491840000001,34.74723141
967,陕西 西安市,女,27,176600,108.9398472,34.34120165
18336,江苏 苏州市,女,33,176544,120.58319009999998,31.29832743
20376,江苏 常州市,男,32,176482,119.973629,31.81068471
19085,江苏 淮安市,男,30,176274,119.0159098,33.61015184
36763,安徽 马鞍山市,男,45,176265,118.50611049999999,31.67068435
21333,江苏 南京市,女,25,176209,118.7964668,32.05838984
11616,浙江 温州市,女,40,176174,120.6993872,27.99483592
8653,湖北 襄阳市,女,40,176133,112.1225413,32.00905138
7290,甘肃 兰州市,女,45,176100,103.83418520000001,36.06136043
15051,河南 开封市,女,34,176088,114.30729209999998,34.797261799999994
43674,北京,女,44,176081,116.4071592,39.90467168
34661,山东 潍坊市,男,37,176081,119.1617636,36.70687907
12631,浙江 宁波市,男,31,176081,121.55027290000001,29.87383361
15965,河北 石家庄市,男,28,176049,114.5143068,38.04280433
43675,北京,女,32,176008,116.4071592,39.90467168
23893,广东 阳江市,女,29,176004,111.9825315,21.85831569
43676,北京,男,30,176003,116.4071592,39.90467168
27015,广东 广州市,男,42,176003,113.26435,23.12906597
43677,北京,女,29,175981,116.4071592,39.90467168
49071,上海,女,45,175960,121.47369990000001,31.23039505
27016,广东 广州市,男,32,175948,113.26435,23.12906597
773,青海 西宁市,男,23,175903,101.77785279999999,36.61722914
38773,天津,男,39,175866,117.1994124,39.08498159
1897,重庆,女,29,175856,106.55074450000001,29.56470494
34410,山东 烟台市,女,29,175836,121.4480162,37.46351347
37752,安徽 合肥市,男,32,175718,117.2290159,31.82052309
43678,北京,女,29,175699,116.4071592,39.90467168
968,陕西 西安市,女,42,175642,108.9398472,34.34120165
39984,四川 成都市,男,27,175585,104.064766,30.57016295
39985,四川 成都市,女,28,175567,104.064766,30.57016295
24622,广东 深圳市,女,30,175472,114.0595443,22.54283882
35361,山东 济南市,女,34,175401,116.9948952,36.66526101
38503,宁夏 银川市,女,29,175330,106.23247109999998,38.486471200000004
17989,江西 上饶市,男,42,175264,117.94355559999998,28.45459981
24623,广东 深圳市,男,35,175200,114.0595443,22.54283882
43679,北京,男,35,175177,116.4071592,39.90467168
27017,广东 广州市,女,27,175163,113.26435,23.12906597
20377,江苏 常州市,女,28,175154,119.973629,31.81068471
9370,湖北 武汉市,女,27,175153,114.30523059999999,30.59274732
49072,上海,女,28,175137,121.47369990000001,31.23039505
27018,广东 广州市,男,31,175134,113.26435,23.12906597
14552,河南 洛阳市,男,27,175132,112.4536024,34.61816305
41109,四川 德阳市,女,27,175125,104.3978915,31.12681617
49073,上海,女,26,175109,121.47369990000001,31.23039505
34662,山东 潍坊市,男,30,175092,119.1617636,36.70687907
38774,天津,男,36,175087,117.1994124,39.08498159
3736,辽宁 大连市,女,35,175082,121.6147485,38.913680299999996
47013,内蒙古 呼和浩特市,女,27,175082,111.7519553,40.84156718
33590,山东 青岛市,男,41,175081,120.3829588,36.06625251
49074,上海,男,25,175081,121.47369990000001,31.23039505
9371,湖北 武汉市,男,40,175081,114.30523059999999,30.59274732
6490,福建 厦门市,男,30,175081,118.0894498,24.47955948
49075,上海,男,27,175069,121.47369990000001,31.23039505
6,黑龙江 齐齐哈尔市,女,46,175055,123.917943,47.35433422
18337,江苏 苏州市,女,27,175041,120.58319009999998,31.29832743
49076,上海,男,30,175033,121.47369990000001,31.23039505
1898,重庆,女,37,175029,106.55074450000001,29.56470494
17903,江西 九江市,女,38,175028,116.00145220000002,29.70540135
16931,河北 保定市,女,34,175026,115.4645959,38.87399914
19426,江苏 无锡市,男,37,175026,120.31236940000001,31.49095473
39467,四川 绵阳市,女,25,175018,104.6795801,31.46754919
33034,山西 太原市,男,37,175007,112.550693,37.87056527
24624,广东 深圳市,女,49,175007,114.0595443,22.54283882
27019,广东 广州市,女,28,175004,113.26435,23.12906597
17511,江西 南昌市,男,48,175002,115.85793819999999,28.68201581
23379,广西 南宁市,女,29,175000,108.3668912,22.816709200000002
43680,北京,女,36,175000,116.4071592,39.90467168
15788,河北 衡水市,男,37,175000,115.67053270000001,37.73881119
1899,重庆,女,30,175000,106.55074450000001,29.56470494
27020,广东 广州市,女,27,175000,113.26435,23.12906597
47274,内蒙古 包头市,女,33,174981,109.8401983,40.657889600000004
33591,山东 青岛市,女,30,174981,120.3829588,36.06625251
17512,江西 南昌市,男,34,174939,115.85793819999999,28.68201581
47624,云南 昆明市,女,31,174916,102.83322340000001,24.87967709
16708,河北 唐山市,女,75,174881,118.1806146,39.63040279
33035,山西 太原市,女,33,174881,112.550693,37.87056527
43681,北京,女,35,174830,116.4071592,39.90467168
5033,福建 福州市,男,29,174764,119.29645990000002,26.07417345
27021,广东 广州市,男,29,174709,113.26435,23.12906597
27022,广东 广州市,男,39,174700,113.26435,23.12906597
49077,上海,女,27,174697,121.47369990000001,31.23039505
33592,山东 青岛市,男,30,174681,120.3829588,36.06625251
39986,四川 成都市,女,24,174670,104.064766,30.57016295
43682,北京,男,39,174493,116.4071592,39.90467168
47357,内蒙古 乌海市,女,26,174396,106.79546599999999,39.6538463
15848,河北 秦皇岛市,男,43,174377,119.5996727,39.93533594
24625,广东 深圳市,男,25,174358,114.0595443,22.54283882
18338,江苏 苏州市,女,31,174338,120.58319009999998,31.29832743
6491,福建 厦门市,男,29,174334,118.0894498,24.47955948
49078,上海,男,24,174216,121.47369990000001,31.23039505
49079,上海,女,26,174165,121.47369990000001,31.23039505
23038,广西 桂林市,男,34,174083,110.2899978,25.2736492
21334,江苏 南京市,女,30,174081,118.7964668,32.05838984
24626,广东 深圳市,男,35,174001,114.0595443,22.54283882
49080,上海,男,31,173860,121.47369990000001,31.23039505
39987,四川 成都市,女,29,173702,104.064766,30.57016295
34663,山东 潍坊市,男,28,173695,119.1617636,36.70687907
7922,湖南 郴州市,女,39,173535,113.01482639999999,25.77060026
47014,内蒙古 呼和浩特市,女,27,173361,111.7519553,40.84156718
36764,安徽 马鞍山市,女,28,173291,118.50611049999999,31.67068435
39988,四川 成都市,男,32,173215,104.064766,30.57016295
35362,山东 济南市,女,30,173181,116.9948952,36.66526101
41308,四川 巴中市,男,40,173161,106.74731969999999,31.86716554
27023,广东 广州市,女,31,173089,113.26435,23.12906597
6492,福建 厦门市,男,44,173087,118.0894498,24.47955948
47625,云南 昆明市,男,42,173082,102.83322340000001,24.87967709
43683,北京,女,33,173060,116.4071592,39.90467168
9372,湖北 武汉市,男,41,173041,114.30523059999999,30.59274732
18339,江苏 苏州市,男,36,173003,120.58319009999998,31.29832743
33593,山东 青岛市,女,29,173000,120.3829588,36.06625251
35104,山东 济宁市,男,33,172971,116.58723559999999,35.41460672
7291,甘肃 兰州市,男,22,172925,103.83418520000001,36.06136043
13571,河南 郑州市,女,42,172901,113.62491840000001,34.74723141
33594,山东 青岛市,男,32,172804,120.3829588,36.06625251
34664,山东 潍坊市,女,30,172752,119.1617636,36.70687907
49081,上海,男,24,172697,121.47369990000001,31.23039505
2919,辽宁 沈阳市,女,44,172611,123.43237409999999,41.80557847
5807,福建 泉州市,女,33,172541,118.6758514,24.87388355
15849,河北 秦皇岛市,男,67,172412,119.5996727,39.93533594
47275,内蒙古 包头市,男,30,172097,109.8401983,40.657889600000004
43684,北京,女,25,172083,116.4071592,39.90467168
47276,内蒙古 包头市,男,30,172082,109.8401983,40.657889600000004
21335,江苏 南京市,男,27,172081,118.7964668,32.05838984
9373,湖北 武汉市,女,28,172070,114.30523059999999,30.59274732
22702,新疆 乌鲁木齐市,女,29,172062,87.61689399,43.82658935
33595,山东 青岛市,男,51,172054,120.3829588,36.06625251
49082,上海,男,34,172012,121.47369990000001,31.23039505
36867,安徽 阜阳市,男,26,172000,115.8149457,32.88964371
19427,江苏 无锡市,女,26,172000,120.31236940000001,31.49095473
49083,上海,女,36,172000,121.47369990000001,31.23039505
39989,四川 成都市,女,25,171964,104.064766,30.57016295
34281,山东 莱芜市,女,32,171939,117.6766479,36.21358953
38775,天津,女,28,171906,117.1994124,39.08498159
1900,重庆,男,29,171901,106.55074450000001,29.56470494
49084,上海,男,31,171888,121.47369990000001,31.23039505
27024,广东 广州市,男,38,171842,113.26435,23.12906597
24627,广东 深圳市,女,58,171826,114.0595443,22.54283882
27025,广东 广州市,女,25,171803,113.26435,23.12906597
9374,湖北 武汉市,女,31,171794,114.30523059999999,30.59274732
7550,湖南 长沙市,女,29,171726,112.9388158,28.22787847
5034,福建 福州市,男,30,171700,119.29645990000002,26.07417345
21336,江苏 南京市,女,25,171679,118.7964668,32.05838984
5808,福建 泉州市,女,31,171562,118.6758514,24.87388355
15966,河北 石家庄市,女,33,171560,114.5143068,38.04280433
27026,广东 广州市,男,35,171487,113.26435,23.12906597
19428,江苏 无锡市,女,30,171428,120.31236940000001,31.49095473
32122,广东 东莞市,女,21,171263,113.75180309999999,23.02066519
8246,湖南 株洲市,男,37,171215,113.13397150000002,27.82764145
24239,广东 湛江市,女,28,171125,110.35894499999999,21.2712438
21337,江苏 南京市,女,46,171091,118.7964668,32.05838984
1497,陕西 渭南市,男,32,171081,109.5101915,34.49993923
21338,江苏 南京市,男,34,171081,118.7964668,32.05838984
49085,上海,女,32,171081,121.47369990000001,31.23039505
49086,上海,女,30,171044,121.47369990000001,31.23039505
3737,辽宁 大连市,男,32,171000,121.6147485,38.913680299999996
15594,河北 邯郸市,女,34,170999,114.5391973,36.62555513
6493,福建 厦门市,男,27,170984,118.0894498,24.47955948
39316,四川 达州市,男,45,170978,107.4679175,31.20867099
2920,辽宁 沈阳市,女,35,170955,123.43237409999999,41.80557847
49087,上海,男,31,170913,121.47369990000001,31.23039505
33596,山东 青岛市,女,28,170900,120.3829588,36.06625251
7974,湖南 邵阳市,男,26,170894,111.467693,27.23893329
49088,上海,女,25,170857,121.47369990000001,31.23039505
15967,河北 石家庄市,女,29,170813,114.5143068,38.04280433
1901,重庆,男,34,170797,106.55074450000001,29.56470494
9375,湖北 武汉市,女,27,170781,114.30523059999999,30.59274732
49089,上海,男,32,170684,121.47369990000001,31.23039505
6494,福建 厦门市,男,48,170614,118.0894498,24.47955948
38776,天津,男,37,170602,117.1994124,39.08498159
49090,上海,男,34,170585,121.47369990000001,31.23039505
24083,广东 珠海市,女,26,170531,113.5766895,22.27073013
5035,福建 福州市,女,40,170529,119.29645990000002,26.07417345
38504,宁夏 银川市,男,46,170503,106.23247109999998,38.486471200000004
43685,北京,男,28,170477,116.4071592,39.90467168
11617,浙江 温州市,女,32,170459,120.6993872,27.99483592
5809,福建 泉州市,女,32,170456,118.6758514,24.87388355
12632,浙江 宁波市,男,30,170450,121.55027290000001,29.87383361
12633,浙江 宁波市,女,27,170400,121.55027290000001,29.87383361
43686,北京,女,29,170397,116.4071592,39.90467168
2921,辽宁 沈阳市,男,33,170384,123.43237409999999,41.80557847
31906,广东 中山市,男,27,170370,113.3925951,22.51592747
49091,上海,男,40,170335,121.47369990000001,31.23039505
37108,安徽 芜湖市,女,26,170321,118.4331335,31.35245062
11344,浙江 绍兴市,女,26,170311,120.5802102,30.03027163
57,黑龙江 鹤岗市,女,28,170300,130.2978456,47.34988353
39991,四川 成都市,男,39,170299,104.064766,30.57016295
